image,pts
./data_train/sample350.png,[   1.  -20.  422.   -4.  437.  619.  -36.  635.]
./data_train/sample351.png,[  21.   37.  409.  -59.  407.  568.  -15.  621.]
./data_train/sample352.png,[  16.  -44.  438.  -11.  372.  591.  -35.  645.]
./data_train/sample353.png,[  36.  -28.  406.    7.  418.  545.  -23.  551.]
./data_train/sample354.png,[  22.  -21.  427.  -52.  366.  573.  -29.  583.]
./data_train/sample355.png,[  -3.  -46.  420.  -46.  419.  605.   36.  613.]
./data_train/sample356.png,[  37.   16.  365.   19.  412.  543.  -35.  552.]
./data_train/sample357.png,[  31.   31.  384.    1.  419.  652.   24.  628.]
./data_train/sample358.png,[ -14.   39.  437.   45.  435.  613.  -31.  573.]
./data_train/sample359.png,[  13.   47.  431.    5.  379.  618.  -22.  571.]
./data_train/sample360.png,[  22.   -6.  419.   30.  404.  614.  -39.  640.]
./data_train/sample361.png,[ -38.    3.  419.   44.  408.  557.   32.  582.]
./data_train/sample362.png,[  34.    7.  368.   -9.  374.  558.    1.  591.]
./data_train/sample363.png,[ -23.   49.  380.  -35.  398.  608.  -28.  556.]
./data_train/sample364.png,[  25.   52.  438.   25.  430.  604.   -6.  651.]
./data_train/sample365.png,[  34.  -23.  433.   55.  365.  635.  -19.  654.]
./data_train/sample366.png,[  -1.  -10.  409.   48.  412.  541.   26.  564.]
./data_train/sample367.png,[ -32.   40.  363.   23.  404.  611.   29.  647.]
./data_train/sample368.png,[  17.  -41.  399.  -57.  372.  610.   -3.  630.]
./data_train/sample369.png,[ -24.  -29.  416.   17.  399.  602.   12.  593.]
./data_train/sample370.png,[  24.   -9.  390.  -15.  373.  638.  -18.  624.]
./data_train/sample371.png,[ -12.  -10.  428.   27.  367.  654.   19.  635.]
./data_train/sample372.png,[ -32.  -33.  377.   33.  411.  642.  -36.  551.]
./data_train/sample373.png,[  23.    0.  411.   58.  395.  633.    7.  543.]
./data_train/sample374.png,[   2.   39.  413.   25.  422.  604.    4.  604.]
./data_train/sample375.png,[ -23.  -12.  434.  -24.  429.  571.  -13.  541.]
./data_train/sample376.png,[ -11.   49.  370.   46.  427.  555.   36.  615.]
./data_train/sample377.png,[   3.   24.  379.   36.  386.  652.  -26.  624.]
./data_train/sample378.png,[  24.  -42.  419.    2.  394.  558.  -37.  611.]
./data_train/sample379.png,[   0.  -17.  407.  -10.  362.  621.  -24.  637.]
./data_train/sample380.png,[  23.  -52.  396.  -35.  407.  659.   13.  637.]
./data_train/sample381.png,[ -27.  -14.  383.  -40.  408.  644.  -38.  629.]
./data_train/sample382.png,[  33.   56.  407.  -35.  392.  620.  -29.  648.]
./data_train/sample383.png,[ -20.   14.  377.   59.  401.  659.   -2.  543.]
./data_train/sample384.png,[  16.  -13.  420.  -42.  409.  598.   13.  587.]
./data_train/sample385.png,[  -2.    1.  404.  -34.  438.  640.  -36.  627.]
./data_train/sample386.png,[   5.  -29.  403.   36.  408.  618.  -35.  651.]
./data_train/sample387.png,[ -23.  -58.  377.  -43.  436.  603.  -38.  587.]
./data_train/sample388.png,[  25.  -50.  424.  -32.  409.  551.  -18.  589.]
./data_train/sample389.png,[   2.  -44.  415.   -5.  363.  559.   29.  592.]
./data_train/sample390.png,[ -14.   37.  410.  -37.  400.  649.  -15.  573.]
./data_train/sample391.png,[  -1.   15.  423.  -20.  394.  641.   20.  584.]
./data_train/sample392.png,[ -17.   28.  430.   -3.  427.  609.  -12.  652.]
./data_train/sample393.png,[ -10.  -33.  396.  -59.  400.  613.  -34.  626.]
./data_train/sample394.png,[  18.  -15.  386.    5.  406.  566.    0.  571.]
./data_train/sample395.png,[  23.   57.  407.  -25.  398.  541.    0.  648.]
./data_train/sample396.png,[  18.   56.  371.   27.  423.  657.  -37.  611.]
./data_train/sample397.png,[   4.  -23.  389.   15.  395.  562.  -25.  612.]
./data_train/sample398.png,[   9.  -58.  361.   25.  438.  600.   35.  653.]
./data_train/sample399.png,[ -12.   47.  373.   -2.  416.  604.   31.  600.]
./data_train/sample400.png,[ -19.  -17.  372.  -12.  381.  570.   25.  606.]
./data_train/sample401.png,[  -5.   31.  393.   20.  404.  563.   -6.  653.]
./data_train/sample402.png,[   0.  -24.  382.  -52.  379.  559.    9.  602.]
./data_train/sample403.png,[ -25.   11.  404.  -20.  409.  638.    2.  632.]
./data_train/sample404.png,[ -28.   37.  399.   -3.  374.  597.  -14.  552.]
./data_train/sample405.png,[ -37.   27.  392.   15.  439.  562.  -16.  561.]
./data_train/sample406.png,[  -2.  -11.  414.  -56.  437.  565.   16.  598.]
./data_train/sample407.png,[ -19.   44.  374.  -36.  395.  615.    4.  569.]
./data_train/sample408.png,[ -16.   27.  423.  -53.  366.  638.    9.  546.]
./data_train/sample409.png,[   9.   37.  429.   46.  404.  542.   -3.  602.]
./data_train/sample410.png,[   4.   22.  427.   10.  382.  599.    4.  647.]
./data_train/sample411.png,[  33.  -14.  410.   51.  365.  637.  -17.  594.]
./data_train/sample412.png,[ -10.   41.  420.  -59.  431.  625.  -32.  546.]
./data_train/sample413.png,[  35.    1.  366.   53.  405.  583.   34.  545.]
./data_train/sample414.png,[  35.  -37.  438.   35.  371.  548.   26.  656.]
./data_train/sample415.png,[  22.  -41.  399.   47.  428.  629.  -30.  545.]
./data_train/sample416.png,[ -29.   49.  374.   34.  406.  620.    0.  600.]
./data_train/sample417.png,[  17.  -52.  428.  -46.  428.  651.   21.  553.]
./data_train/sample418.png,[  19.  -36.  401.  -11.  430.  582.   16.  638.]
./data_train/sample419.png,[ -16.  -41.  420.   26.  396.  622.  -25.  585.]
./data_train/sample420.png,[  -7.  -49.  389.  -13.  404.  604.   13.  573.]
./data_train/sample421.png,[  24.   56.  420.   28.  411.  647.   32.  640.]
./data_train/sample422.png,[  12.   45.  420.   41.  384.  596.  -22.  570.]
./data_train/sample423.png,[  -3.   46.  376.  -28.  421.  558.   -9.  633.]
./data_train/sample424.png,[  29.    1.  395.  -49.  380.  609.   -3.  652.]
./data_train/sample425.png,[   7.  -20.  423.   17.  404.  605.   12.  650.]
./data_train/sample426.png,[ -37.  -54.  362.  -34.  437.  557.    3.  581.]
./data_train/sample427.png,[   6.  -15.  420.   -2.  437.  571.  -23.  553.]
./data_train/sample428.png,[  22.   23.  418.   35.  374.  594.   25.  622.]
./data_train/sample429.png,[  -3.   33.  369.   57.  416.  650.  -21.  598.]
./data_train/sample430.png,[  39.   -3.  366.  -41.  425.  655.   28.  627.]
./data_train/sample431.png,[  14.   27.  362.  -11.  403.  602.   35.  593.]
./data_train/sample432.png,[  15.   50.  402.   26.  364.  618.   16.  625.]
./data_train/sample433.png,[  21.   49.  382.   48.  404.  595.  -10.  553.]
./data_train/sample434.png,[  -3.  -16.  390.  -24.  397.  612.    7.  622.]
./data_train/sample435.png,[  29.   56.  392.  -30.  396.  605.  -25.  583.]
./data_train/sample436.png,[  15.  -15.  400.   22.  384.  578.  -12.  565.]
./data_train/sample437.png,[  25.    1.  377.  -42.  419.  556.    0.  622.]
./data_train/sample438.png,[  -5.  -51.  409.   18.  431.  601.   22.  578.]
./data_train/sample439.png,[ -36.  -23.  432.  -24.  413.  549.  -28.  581.]
./data_train/sample440.png,[  23.   -7.  411.  -23.  413.  584.  -30.  581.]
./data_train/sample441.png,[  10.   57.  432.  -14.  405.  569.   31.  579.]
./data_train/sample442.png,[  23.  -43.  396.   52.  388.  567.   24.  636.]
./data_train/sample443.png,[ -33.  -18.  401.  -29.  414.  615.   16.  562.]
./data_train/sample444.png,[ -31.  -19.  407.   49.  407.  635.   23.  619.]
./data_train/sample445.png,[  23.   57.  370.  -13.  401.  649.    4.  613.]
./data_train/sample446.png,[  32.  -37.  439.  -39.  419.  579.  -37.  542.]
./data_train/sample447.png,[  16.    3.  398.   -3.  406.  609.  -19.  574.]
./data_train/sample448.png,[   1.  -26.  387.   54.  374.  546.   -8.  653.]
./data_train/sample449.png,[   0.  -27.  424.  -43.  383.  605.  -15.  580.]
./data_train/sample450.png,[ -32.   13.  395.  -20.  407.  542.  -21.  542.]
./data_train/sample451.png,[   0.   55.  424.  -15.  391.  619.  -17.  551.]
./data_train/sample452.png,[  28.  -52.  413.   15.  396.  624.   23.  569.]
./data_train/sample453.png,[  36.    9.  404.   38.  397.  571.  -21.  564.]
./data_train/sample454.png,[ -12.  -51.  399.   49.  364.  542.    1.  559.]
./data_train/sample455.png,[  12.  -52.  392.  -44.  398.  550.  -26.  550.]
./data_train/sample456.png,[  -3.  -41.  424.  -37.  406.  553.  -20.  635.]
./data_train/sample457.png,[  27.   -2.  394.  -16.  361.  641.  -13.  594.]
./data_train/sample458.png,[  24.    0.  395.   42.  414.  544.   33.  605.]
./data_train/sample459.png,[  10.   42.  384.  -25.  390.  637.   -4.  603.]
./data_train/sample460.png,[  27.    3.  367.  -21.  416.  597.  -36.  575.]
./data_train/sample461.png,[ -39.   -1.  436.   50.  400.  625.  -35.  621.]
./data_train/sample462.png,[   5.  -16.  428.  -58.  416.  575.    8.  565.]
./data_train/sample463.png,[ -27.  -39.  389.   19.  384.  635.   34.  543.]
./data_train/sample464.png,[  11.  -54.  381.  -15.  404.  583.   38.  616.]
./data_train/sample465.png,[   8.   49.  424.  -37.  420.  585.   17.  551.]
./data_train/sample466.png,[ -21.   -5.  368.    0.  367.  586.   12.  587.]
./data_train/sample467.png,[ -19.   11.  406.   28.  400.  566.   11.  648.]
./data_train/sample468.png,[ -38.   24.  414.  -12.  374.  580.   11.  603.]
./data_train/sample469.png,[   0.   10.  382.   24.  376.  554.   12.  591.]
./data_train/sample470.png,[ -17.   29.  372.  -30.  438.  572.   31.  607.]
./data_train/sample471.png,[ -14.  -53.  434.  -15.  369.  652.   33.  600.]
./data_train/sample472.png,[  -2.   46.  409.  -49.  365.  656.  -29.  619.]
./data_train/sample473.png,[  18.   54.  370.  -22.  421.  547.  -19.  554.]
./data_train/sample474.png,[ -13.  -42.  381.   -3.  437.  641.    7.  587.]
./data_train/sample475.png,[   0.   14.  392.  -41.  438.  633.   39.  590.]
./data_train/sample476.png,[ -23.   53.  406.   18.  414.  645.  -33.  658.]
./data_train/sample477.png,[ -19.  -28.  437.  -43.  366.  576.  -16.  558.]
./data_train/sample478.png,[  24.   -6.  413.   53.  405.  557.  -38.  640.]
./data_train/sample479.png,[   8.   -7.  432.  -48.  422.  560.  -29.  560.]
./data_train/sample480.png,[  26.   52.  400.  -43.  433.  581.   -6.  655.]
./data_train/sample481.png,[  29.    0.  412.   24.  434.  563.    0.  620.]
./data_train/sample482.png,[ -23.   34.  422.  -23.  364.  581.   15.  652.]
./data_train/sample483.png,[  15.  -26.  361.   35.  377.  543.   27.  590.]
./data_train/sample484.png,[  11.   13.  372.  -23.  417.  648.   16.  572.]
./data_train/sample485.png,[  32.  -31.  362.   38.  420.  570.  -12.  602.]
./data_train/sample486.png,[  11.   19.  405.   23.  363.  583.  -34.  590.]
./data_train/sample487.png,[ -24.  -18.  424.  -34.  391.  610.  -17.  657.]
./data_train/sample488.png,[  28.    4.  372.  -50.  374.  607.   34.  584.]
./data_train/sample489.png,[  15.   47.  375.   -4.  371.  632.  -17.  560.]
./data_train/sample490.png,[ -20.   24.  391.  -13.  402.  589.   39.  596.]
./data_train/sample491.png,[  23.  -58.  439.   13.  438.  577.   -5.  545.]
./data_train/sample492.png,[ -16.  -42.  385.   10.  377.  590.    3.  543.]
./data_train/sample493.png,[  10.   54.  429.   11.  398.  558.    8.  563.]
./data_train/sample494.png,[   5.   15.  365.   23.  424.  556.   20.  597.]
./data_train/sample495.png,[  14.  -25.  415.   25.  415.  640.   -8.  590.]
./data_train/sample496.png,[ -38.  -53.  431.    7.  395.  548.   11.  651.]
./data_train/sample497.png,[  20.  -45.  380.   27.  382.  643.   14.  625.]
./data_train/sample498.png,[ -31.   23.  400.   55.  399.  583.   -8.  626.]
./data_train/sample499.png,[ -34.    0.  394.    6.  430.  547.  -16.  558.]
./data_train/sample500.png,[  27.  -30.  424.   46.  411.  602.  -23.  652.]
./data_train/sample501.png,[ -39.   10.  378.   35.  412.  558.   21.  583.]
./data_train/sample502.png,[  -6.  -57.  433.  -52.  396.  551.    0.  588.]
./data_train/sample503.png,[ -29.   21.  384.    8.  397.  637.   29.  561.]
./data_train/sample504.png,[  11.   10.  398.   21.  434.  564.  -21.  607.]
./data_train/sample505.png,[ -25.   12.  369.  -15.  392.  601.    0.  616.]
./data_train/sample506.png,[   9.  -50.  370.   52.  388.  591.  -25.  593.]
./data_train/sample507.png,[  38.  -48.  405.  -24.  369.  573.  -22.  642.]
./data_train/sample508.png,[  23.  -37.  372.    9.  371.  565.  -19.  568.]
./data_train/sample509.png,[  17.  -33.  430.  -14.  362.  612.    4.  566.]
./data_train/sample510.png,[  -1.  -39.  372.   -4.  407.  621.   -4.  625.]
./data_train/sample511.png,[ -24.   -9.  439.   39.  398.  576.   33.  630.]
./data_train/sample512.png,[  11.   22.  388.   59.  424.  602.   13.  543.]
./data_train/sample513.png,[  36.  -39.  438.  -11.  407.  546.  -25.  611.]
./data_train/sample514.png,[   3.  -38.  406.   33.  397.  638.   35.  573.]
./data_train/sample515.png,[ -30.  -21.  436.   -6.  429.  566.  -17.  572.]
./data_train/sample516.png,[ -25.  -58.  435.   47.  388.  575.   27.  627.]
./data_train/sample517.png,[   8.   26.  376.   37.  377.  636.   -2.  606.]
./data_train/sample518.png,[ -32.  -49.  389.  -12.  386.  624.   26.  561.]
./data_train/sample519.png,[ -21.  -36.  414.   33.  433.  633.   33.  659.]
./data_train/sample520.png,[ -11.   29.  430.  -39.  429.  629.   15.  568.]
./data_train/sample521.png,[ -37.   13.  370.  -12.  390.  598.  -20.  602.]
./data_train/sample522.png,[ -28.  -31.  434.  -50.  397.  547.   19.  637.]
./data_train/sample523.png,[ -25.   31.  414.   20.  439.  621.  -26.  554.]
./data_train/sample524.png,[  31.    5.  434.   19.  424.  571.   31.  561.]
./data_train/sample525.png,[  18.   50.  428.   24.  398.  552.  -39.  601.]
./data_train/sample526.png,[   7.  -12.  375.   57.  401.  600.  -22.  562.]
./data_train/sample527.png,[  -9.  -27.  383.  -28.  390.  553.  -37.  596.]
./data_train/sample528.png,[   7.   18.  406.   30.  364.  553.    0.  564.]
./data_train/sample529.png,[ -31.   13.  414.  -10.  392.  649.  -26.  595.]
./data_train/sample530.png,[  16.    9.  425.   44.  384.  548.   26.  543.]
./data_train/sample531.png,[ -26.  -55.  432.  -24.  367.  631.  -15.  649.]
./data_train/sample532.png,[   4.   11.  390.  -11.  425.  637.    0.  578.]
./data_train/sample533.png,[   0.  -20.  425.   16.  371.  584.   34.  627.]
./data_train/sample534.png,[ -26.  -51.  410.   39.  412.  596.  -17.  545.]
./data_train/sample535.png,[   9.  -35.  381.   13.  376.  638.    5.  564.]
./data_train/sample536.png,[  38.  -12.  439.   52.  435.  600.  -25.  557.]
./data_train/sample537.png,[ -20.   21.  402.   46.  370.  628.   39.  562.]
./data_train/sample538.png,[ -39.    9.  395.   45.  407.  655.   17.  657.]
./data_train/sample539.png,[  27.  -37.  437.  -43.  428.  572.  -30.  566.]
./data_train/sample540.png,[ -24.  -27.  361.    2.  400.  645.  -15.  583.]
./data_train/sample541.png,[ -28.   19.  380.  -37.  439.  589.   -9.  582.]
./data_train/sample542.png,[  30.   19.  434.  -45.  405.  591.   -6.  657.]
./data_train/sample543.png,[  -8.  -56.  366.  -58.  384.  600.  -31.  560.]
./data_train/sample544.png,[ -21.  -45.  390.   15.  366.  598.   -1.  629.]
./data_train/sample545.png,[  30.  -13.  415.  -40.  371.  609.   -1.  572.]
./data_train/sample546.png,[ -31.  -43.  392.   36.  406.  567.  -31.  649.]
./data_train/sample547.png,[ -22.   33.  423.  -23.  429.  558.  -16.  652.]
./data_train/sample548.png,[   9.    8.  386.   46.  404.  621.  -12.  649.]
./data_train/sample549.png,[ -12.   43.  392.  -48.  373.  541.  -33.  570.]
./data_train/sample550.png,[  35.  -26.  364.  -53.  426.  640.  -33.  641.]
./data_train/sample551.png,[   0.  -14.  411.  -12.  366.  614.   13.  547.]
./data_train/sample552.png,[  37.   48.  366.  -26.  372.  654.  -18.  576.]
./data_train/sample553.png,[   8.   -2.  426.   32.  417.  547.   -6.  583.]
./data_train/sample554.png,[  -2.   29.  384.  -33.  361.  653.   10.  648.]
./data_train/sample555.png,[  32.  -10.  366.  -23.  389.  576.   37.  583.]
./data_train/sample556.png,[  23.  -13.  391.  -54.  367.  553.  -29.  643.]
./data_train/sample557.png,[  38.  -38.  404.   16.  404.  550.    3.  543.]
./data_train/sample558.png,[ -20.   45.  365.   56.  362.  577.   23.  599.]
./data_train/sample559.png,[ -25.   43.  436.   50.  387.  645.  -22.  595.]
./data_train/sample560.png,[ -26.  -45.  438.  -14.  403.  615.  -39.  645.]
./data_train/sample561.png,[   7.   55.  434.   30.  405.  541.   -7.  638.]
./data_train/sample562.png,[ -35.  -21.  405.   55.  363.  554.  -37.  616.]
./data_train/sample563.png,[ -27.   -4.  404.    5.  380.  548.   20.  574.]
./data_train/sample564.png,[  -9.  -26.  385.    2.  399.  622.   29.  578.]
./data_train/sample565.png,[  33.   47.  396.  -31.  373.  571.   24.  558.]
./data_train/sample566.png,[ -27.   29.  410.  -16.  430.  588.  -12.  593.]
./data_train/sample567.png,[ -27.  -15.  435.   43.  417.  576.  -15.  565.]
./data_train/sample568.png,[  11.    0.  406.   56.  402.  589.  -32.  638.]
./data_train/sample569.png,[  28.   28.  416.  -22.  393.  566.   16.  602.]
./data_train/sample570.png,[ -25.   -6.  418.  -59.  418.  639.  -28.  563.]
./data_train/sample571.png,[  15.   30.  386.   10.  421.  599.    2.  569.]
./data_train/sample572.png,[  27.  -40.  398.  -55.  436.  656.   -7.  574.]
./data_train/sample573.png,[  36.   -1.  413.  -43.  439.  612.   -1.  577.]
./data_train/sample574.png,[ -27.   13.  423.  -13.  382.  654.  -29.  554.]
./data_train/sample575.png,[   2.  -18.  364.    2.  370.  653.  -25.  632.]
./data_train/sample576.png,[ -34.  -13.  388.   27.  427.  656.   26.  620.]
./data_train/sample577.png,[  37.  -54.  435.   26.  371.  549.   27.  565.]
./data_train/sample578.png,[   4.   31.  427.   23.  367.  648.  -36.  542.]
./data_train/sample579.png,[  32.  -28.  413.   53.  416.  585.  -38.  607.]
./data_train/sample580.png,[  24.   30.  365.   17.  430.  553.  -35.  562.]
./data_train/sample581.png,[ -18.   12.  383.   24.  404.  598.  -36.  656.]
./data_train/sample582.png,[  30.   -3.  382.   -1.  411.  613.    9.  614.]
./data_train/sample583.png,[ -10.    6.  386.  -52.  365.  577.  -39.  612.]
./data_train/sample584.png,[  -9.   15.  365.    2.  392.  571.   18.  612.]
./data_train/sample585.png,[  14.   47.  415.  -34.  427.  650.  -10.  652.]
